,macro,micro,weighted
precision,0.8777151108208137,0.9865909809351281,0.9860952028643267
recall,0.8266727069707897,0.9865909809351281,0.9865909809351281
f1-score,0.85040999323881,0.9865909809351281,0.9861765570452368
