,1,9,10
0,0.9840686274509803,0.6666666666666666,0.9998688709791304
1,0.996507076181873,0.8566308243727598,0.9988072230945766
2,0.95370831259333,0.7155172413793104,0.9997724503056751
3,0.9802506787666903,0.8191810135200855,0.9703666743741709
4,0.9824150058616647,0.6074380165289256,0.998942330851476
5,0.9605165135336479,0.5590062111801242,0.9993796122872218
6,0.9549295774647887,0.5806451612903226,0.9998042748382758
7,0.9913978494623656,0.8610271903323263,0.9997695949059529
8,0.9706557885868843,0.257248044178555,0.9976957135446199
9,0.974169741697417,0.764294049008168,0.9974173853799718
10,0.9828431372549019,0.6551724137931034,0.9995946863378897
11,0.9888425863691357,0.7953667953667953,0.9995111855310918
12,0.8955223880597015,0.4166666666666667,0.999668850912667
13,0.9607790463398254,0.6945975744211687,0.9939461234518319
14,0.02910360884749709,0.025065963060686015,0.9753906730650916
15,0.9822161422708618,0.5185185185185185,0.9998287015578082
16,0.9920339883165162,0.6666666666666666,0.9996911228713218
17,0.9802083333333333,0.5405405405405406,0.9998434683376842
18,0.9972938144329897,0.8996960486322189,0.9997882172782119
19,0.9800880318591491,0.5610859728506787,0.9997909944744164
20,0.9893557422969188,0.8730650154798761,0.9997221107234384
21,0.799726705952686,0.0718105423987777,0.8911076644694326
22,0.9518477043673013,0.611764705882353,0.9996884766508225
23,0.9328914664457332,0.8061538461538461,0.9996976842614427
24,0.9897810218978103,0.7738095238095238,0.9996851577258231
25,0.9501395286285849,0.6738560186534538,0.9919997495029198
26,0.9558359621451105,0.7631578947368421,0.9994621582675407
27,0.9888951628082063,0.7579908675799086,0.9993192573915033
28,0.9944391179290508,0.8256880733944955,0.9998664447594978
29,0.9043565683646113,0.37738330046022356,0.9050595382746051
30,0.9869365225390985,0.7120418848167539,0.9997118956239003
31,0.9866118018904494,0.6135531135531136,0.9989901494216036
32,0.7592186929536328,0.6527687296416939,0.9839634364217185
33,0.864376130198915,0.5714285714285714,0.9996189062609689
34,0.9816821712860843,0.6285714285714286,0.9989906089640266
35,0.9762773722627737,0.30303030303030304,0.9990535642368104
36,0.9828607410614141,0.8095238095238095,0.9956939338549903
37,0.9879219120598431,0.6581740976645435,0.9992135296208048
38,0.9144993290306089,0.4416527079843663,0.9122741992118919
39,0.9497835497835497,0.4,0.9992627206645899
mean,0.9346246863146483,0.6196614003434543,0.9900314835171853
std,0.15548174677657164,0.20586554296306844,0.02605398353666934
