,macro,micro,weighted
0,0.6743501241887272,0.99907,0.9989042796445541
1,0.691834547675299,0.98617,0.9809043168995205
2,0.5760269907612756,0.99611,0.9956619644137036
3,0.8717671681641385,0.93196,0.9220285636259511
4,0.6334795397606013,0.98075,0.9768149373601188
5,0.6098099443797218,0.9938132927798707,0.991939152655065
6,0.6484693603094213,0.99854,0.9983166988274762
7,0.6573401540294915,0.99459,0.9917367712580638
8,0.7451309816015789,0.96298,0.9608118577865357
9,0.8506888671468289,0.96251,0.9586789528925961
10,0.6508600129294849,0.99723,0.9962903232263608
11,0.637067644822273,0.99545,0.9942621914406947
12,0.65235543268993,0.99955,0.9995612760729754
13,0.6500499280577305,0.99117,0.985745135701177
14,0.317189192792973,0.95152,0.9054831605580279
15,0.6764634965946311,0.99936,0.9992208293003755
16,0.6577787256156452,0.99838,0.9980657832654323
17,0.6582841167255058,0.99945,0.999230802898187
18,0.6570133196123454,0.99699,0.9953359680895808
19,0.7427048762279426,0.997520525243836,0.996322604831838
20,0.7053097617500619,0.99745,0.9963573676955912
21,0.20950474630758498,0.6284856480007278,0.395040769649079
22,0.632359272001049,0.9987,0.9987414058486829
23,0.8224460702971791,0.99711,0.9965069120405291
24,0.6421173815138422,0.99803,0.9965995400011712
25,0.7105108968250583,0.5484,0.7464451492590064
26,0.6251027794170194,0.9949,0.9932035974001944
27,0.6798555498108123,0.99439,0.9924651925268543
28,0.8234705470268949,0.9986,0.9983168829629409
29,0.892521353471592,0.922,0.9193173877567973
30,0.6561576590660113,0.99807,0.9970284754700391
31,0.7230393198950017,0.9834,0.977787321643117
32,0.7728556993456422,0.95072,0.9425644629720413
33,0.6392608230966518,0.99876,0.9993832717374198
34,0.643061024260013,0.97175,0.9690957673188514
35,0.6608481774017982,0.99553,0.9947858502598521
36,0.7305886089973482,0.78548,0.8075154137579128
37,0.731384354545468,0.98761,0.9831842120787779
38,0.6730223657469656,0.47565,0.715180278607243
39,0.6486140073414134,0.99146,0.9877734618341576
mean,0.672017370555074,0.9487402366506107,0.9513152072892123
std,0.12035947760008626,0.1217680346077694,0.11152839655640118
