,-1,1,9,10
0,0.0,0.9546012269938651,0.0,0.999697412880125
1,0.0,0.9682269836152065,0.1,0.9983433895162394
2,0.0,0.7068062827225131,0.0,0.9996654365546048
3,0.0,0.8954907781075943,0.10091743119266056,0.9879194967292413
4,0.0,0.9201482479784366,0.1,0.9828864979729939
5,0.0,0.8236074270557029,0.0,0.9983782376059472
6,0.0,0.9377593360995851,0.0,0.9989070380731783
7,0.0,0.910552536231884,0.13333333333333333,0.9989203580637722
8,0.0,0.9893795123992885,0.02,0.9737923218586202
9,0.0,0.9376685645789632,0.2857142857142857,0.9790475200166372
10,0.0,0.951931330472103,0.0,0.9981261268561473
11,0.0,0.9112426035502958,0.0,0.9993428532685227
12,0.0,0.9573770491803278,0.0,0.9998394879666135
13,0.0,0.9509055341705055,0.2222222222222222,0.9987036464403797
14,0.0,0.0,0.0,0.9528121400310512
15,0.0,0.9530201342281879,0.1111111111111111,0.9998589335375438
16,0.0,0.9746657283603096,0.0,0.9994747195929592
17,0.0,0.9748953974895398,0.0,0.9997574875712381
18,0.0,0.9721765524219046,0.0,0.9991310959052895
19,0.0,0.9431818181818182,1.0,0.9993469003892473
20,0.0,0.9370304114490161,0.0,0.9993194683604343
21,0.0,0.0,0.0,0.6285714285714286
22,0.0,0.8768267223382046,0.0,0.9997486932046643
23,0.0,0.9401088929219601,0.1,0.9976455436379369
24,0.0,0.9272853185595568,0.3333333333333333,0.99912717824847
25,0.0,0.9069124423963134,0.09550671075666213,0.4462624725181803
26,0.0,0.8578830495928942,0.0,0.9982548170094463
27,0.0,0.9407744874715261,0.0,0.999410647632768
28,0.0,0.9732926363983212,0.1111111111111111,0.9995685360015615
29,0.0,0.8739768108340982,0.6086956521739131,0.97774224219898
30,0.0,0.9672489082969432,0.0,0.999163439194423
31,0.0,0.9588460160076454,0.10714285714285714,0.9922461982328544
32,0.0,0.856271444910408,0.14285714285714285,0.9726214269851845
33,0.0,0.8983050847457628,0.03571428571428571,0.9996989976622151
34,0.0,0.9595827900912647,0.09302325581395349,0.9756445068503051
35,0.0,0.9320987654320988,0.0,0.9956923323515858
36,0.0,0.9348245614035088,0.06097560975609756,0.8314578530506037
37,0.0,0.9503155146152172,0.07142857142857142,0.9935109408555343
38,0.0,0.9559777571825765,0.07865168539325842,0.49271987862952504
39,0.0,0.9563758389261745,0.2,0.9927613194609142
mean,0.0,0.8809393624352877,0.10279346497637001,0.9538779755371843
std,0.0,0.21096496518237143,0.1880381003324464,0.1292050061161845
