,macro,micro,weighted
0,0.6545839219932857,0.99893,0.99893
1,0.6643722108709231,0.98724,0.98724
2,0.6604640429196411,0.99548,0.99548
3,0.6610410764717931,0.93127,0.93127
4,0.5476339710979209,0.98014,0.98014
5,0.6513033033339369,0.9931220405765043,0.9931220405765043
6,0.5503854385629695,0.99846,0.99846
7,0.6642260621593515,0.9933,0.9933
8,0.6603068460036096,0.97981,0.97981
9,0.5671673449886349,0.97288,0.97288
10,0.6359030017262377,0.9965,0.9965
11,0.6613422722580035,0.99502,0.99502
12,0.6566330119277718,0.99957,0.99957
13,0.6639381578196709,0.99044,0.99044
14,0.33321773490126844,0.95124,0.95124
15,0.6730082197378517,0.99941,0.99941
16,0.6596711867034113,0.9981,0.9981
17,0.6556871871222772,0.99872,0.99872
18,0.6634931808620057,0.99677,0.99677
19,0.6684982706605589,0.9972801679970651,0.9972801679970651
20,0.6589392048650438,0.99536,0.99536
21,0.33330920846300455,0.6284856480007278,0.6284856480007278
22,0.6601615323183098,0.99875,0.99875
23,0.6137125792729693,0.99671,0.99671
24,0.6630701906993125,0.99785,0.99785
25,0.4643898612302369,0.51836,0.51836
26,0.6419026996305769,0.99544,0.99544
27,0.6635508874197104,0.99419,0.99419
28,0.6654399559707284,0.99853,0.99853
29,0.6534281915035124,0.91919,0.91919
30,0.6598337543048153,0.99402,0.99402
31,0.6563744917588094,0.98596,0.98596
32,0.555893754282973,0.96467,0.96467
33,0.660733500417711,0.9985,0.9985
34,0.5274808133155015,0.97446,0.97446
35,0.42701698992075005,0.99543,0.99543
36,0.4746566544090061,0.83521,0.83521
37,0.6548520503472265,0.98689,0.98689
38,0.34763841701174547,0.48837,0.48837
39,0.6239987032162545,0.9913,0.9913
mean,0.603981497061983,0.9502839464143575,0.9502839464143575
std,0.09858525742833478,0.12175564716942502,0.12175564716942502
