,macro,micro,weighted
0,0.6530006219213877,0.99893,0.9988966260820786
1,0.6621305904626299,0.98724,0.984648170542732
2,0.6070506301043337,0.99548,0.9952368234734802
3,0.6444655985185602,0.93127,0.9035477493874394
4,0.5841462037619,0.98014,0.9774790082589984
5,0.6276417722832202,0.9931220405765043,0.9923951085273197
6,0.5893635059865218,0.99846,0.9983927080243774
7,0.6606144395445795,0.9933,0.9925207311380915
8,0.6594834257498151,0.97981,0.9782886625674949
9,0.599479177528267,0.97288,0.9697311074486545
10,0.6427961081938127,0.9965,0.9964761896338971
11,0.6485952797475992,0.99502,0.9947393122378606
12,0.6545052657408031,0.99957,0.9995707224611589
13,0.6584669658549831,0.99044,0.9880325344431395
14,0.32522359891687863,0.95124,0.9284190600640027
15,0.6736941300300204,0.99941,0.9993290233670857
16,0.6588567132872738,0.9981,0.9981716088442082
17,0.6569480782305425,0.99872,0.9990038731222476
18,0.6602666308646761,0.99677,0.9960240148480678
19,0.6643853807732208,0.9972801679970651,0.9965585416558996
20,0.6520379182310416,0.99536,0.995719004746197
21,0.2573027534895848,0.6284856480007278,0.4851683771503789
22,0.6418641522384245,0.99875,0.9987986835965805
23,0.6317180956573125,0.99671,0.9962102802772523
24,0.6554959493507488,0.99785,0.9972334697144749
25,0.391159944454787,0.51836,0.4930914473669958
26,0.6298590452835068,0.99544,0.9948651484943124
27,0.6548980922449813,0.99419,0.9931573621638853
28,0.6684103659476405,0.99853,0.9984195051617447
29,0.635305571559962,0.91919,0.8925548923594335
30,0.6576269023864443,0.99402,0.9956058016317537
31,0.655279506067817,0.98596,0.9826693624312656
32,0.5795533021732237,0.96467,0.9596079441711385
33,0.6475569303833664,0.9985,0.9989277806914632
34,0.5760441208835112,0.97446,0.9707567613009681
35,0.4766057257599934,0.99543,0.9941647213299128
36,0.4992508138511201,0.83521,0.8094769058144166
37,0.6521607511919855,0.98689,0.9842030460763612
38,0.24779829341491513,0.48837,0.34854781684546343
39,0.6399611352290641,0.9913,0.9895695929716989
mean,0.5995250871825114,0.9502839464143575,0.9391552370105984
std,0.10929054681797595,0.12175564716942502,0.14904729944465142
