,0,1,2,3,4,5
0,0.9745021736652718,0.9782202030999465,0.8718703976435935,0.4444444444444444,0.9696404793608522,0.9971411519883411
1,0.9597913916878602,0.9479402985074626,0.9425409661630134,0.8871165644171779,0.978017420157611,0.9967360368179892
2,0.4101141960510831,0.3402537485582468,0.205370976071613,0.04697986577181208,0.7095196121639489,0.9827022499593161
3,0.9243690724963832,0.9305555555555556,0.9711547075159007,0.8666666666666667,0.9011471808640469,0.9981105173105764
4,0.9520726411369917,0.9780448637526974,0.9647013745869055,0.7841726618705036,0.971415313225058,0.9873812358212978
5,0.9270165620017571,0.9841220903345151,0.9478357380688124,0.19230769230769232,0.9555885529157667,0.9938540108805773
6,0.9538257701225571,0.9852764144828224,0.9794386422976501,0.9705882352941176,0.8906016907011437,0.9981793233630119
7,0.9576746671416485,0.9676904666932589,0.8488564017920301,0.8768115942028986,0.854192828240547,0.9967359635479419
8,0.8999635473623913,0.9691417550626809,0.9686635944700461,0.45,0.983358547655068,0.9935013126342964
9,0.9481178223633709,0.965259492058099,0.9320175438596491,0.8787878787878788,0.9618573797678275,0.9887039437264759
10,0.9609882394242584,0.9782377919320594,0.9504811077211922,0.9612068965517241,0.7957378367511058,0.9974320750940255
11,0.8996025823158121,0.9761697686554184,0.9507729112992271,0.8823529411764706,0.9341085271317829,0.996602546416281
mean,0.8973365554807821,0.9167427040577304,0.8778086967908028,0.6867862867909489,0.9087654474112301,0.993923363963344
std,0.1553068793619399,0.18223020531766043,0.21543418498789907,0.31876219268264805,0.0850050502006999,0.005022211081926879
