,macro,micro,weighted
0,0.9549246348728807,0.9947394738244251,0.9948925167699363
1,0.9520214001231891,0.9930849034454423,0.9932328105157794
2,0.5966594659062779,0.9187451375680741,0.9133072833750808
3,0.9099294639241791,0.9946170645952248,0.9947587658292717
4,0.914067736709446,0.9849660218296122,0.9867717798043852
5,0.9107821575546868,0.9886910633361721,0.9896844761671101
6,0.955566054064095,0.9961870653446606,0.9962813017350522
7,0.9484122236292261,0.9878973629766274,0.9878841804158848
8,0.8999436704413828,0.9859364528718414,0.9871688137118578
9,0.9102855017296306,0.981723410234229,0.9828243604688783
10,0.9520041409747466,0.9930895058697282,0.9930853693935642
11,0.9340460017506226,0.9848228650966895,0.9853246780110698
mean,0.903220204306697,0.9837083605827271,0.9837680280164892
std,0.09882372755507406,0.02099058764296364,0.022599462353736225
