,-1,1,7,9,10
0,0.0,0.9866666666666667,0.9848872355266217,0.8235294117647058,0.9996520455504007
1,0.0,0.9918413530252501,0.9790888722927558,0.9733333333333334,0.997326161642856
2,0.0,0.955470737913486,0.744920993227991,0.90625,0.9998060077895333
3,0.0,0.979452181471823,0.9977802441731409,0.9515602322206096,0.9925097423958702
4,0.0,0.9806435394670688,0.938319198149576,0.8258575197889182,0.9993659254801234
5,0.0,0.974150886684701,0.9230886850152905,0.6923076923076923,0.9976292643607312
6,0.0,0.9698795180722891,0.9973865526253267,0.8333333333333334,0.9994551607799583
7,0.0,0.9791575252303641,0.9986880944571991,0.8925619834710744,0.9978730561795314
8,0.0,0.593592831338103,0.9367088607594937,0.525,0.9913683086989814
9,0.0,0.9803186504217432,0.9839921839771532,0.8453914767096135,0.9771914956335901
10,0.0,0.9946695095948828,0.9937937619350732,0.7916666666666666,0.9984383314439071
11,0.0,0.9864705882352941,0.9358580689184579,0.6941896024464832,0.9990893702727603
12,0.0,0.882943143812709,0.9905793025871766,0.5555555555555556,0.9996435168681337
13,0.0,0.9780313351498637,0.9345372460496614,0.6240601503759399,0.9989855440020289
14,0.0,0.9696969696969697,0.9777900400055181,0.464,0.9989157339057674
15,0.0,0.9887323943661972,0.8541783510936624,0.4358974358974359,0.9998871424467518
16,0.0,0.9964711071901191,0.9771618625277162,0.6610169491525424,0.9996457859258941
17,0.0,0.9939975990396158,0.8604849000425351,0.7894736842105263,0.9990495573209913
18,0.0,0.9691765741963893,0.9386084583901774,0.8447488584474886,0.9994822020733951
19,0.0,0.991044776119403,0.8957978421351505,0.7099236641221374,0.9995625929489983
20,0.0,0.9804069329314242,0.9973404255319149,0.868421052631579,0.9971888389591389
21,0.0,0.8994322789943228,0.9991577174141925,0.7659574468085106,0.9724598930481283
22,0.0,0.9803921568627451,0.9274139095205942,0.5714285714285714,0.9997722614438624
23,0.0,0.9035087719298246,0.9353643474680938,0.45794392523364486,0.9989563959495763
24,0.0,0.9822150363783346,0.9809038828771484,0.859375,0.9992175273865415
25,0.0,0.9471409676724801,0.6435385949696444,0.7320087230433729,0.9988214694592228
26,0.0,0.9407265774378585,0.8400756143667297,0.7631578947368421,0.9990328317231195
27,0.0,0.9939573155052713,0.8615847542627884,0.749003984063745,0.9990330862331485
28,0.0,0.8951048951048951,0.9994010182689428,0.5222222222222223,0.9985531453131483
29,0.0,0.9664947868159826,1.0,0.45621868873883686,0.9933542591189523
30,0.0,0.9955010224948875,0.9976746439298517,0.7071823204419889,0.9984032715701928
31,0.0,0.9903833987093509,0.7100770351863419,0.8893178893178894,0.9981154115723074
32,0.0,0.9193471716051339,0.9406748578763983,0.8241758241758241,0.9797265902032232
33,0.0,0.8471502590673575,0.935965848452508,0.9,0.9998479580769738
34,0.0,0.9974231547947727,0.9975955116216938,0.8631921824104235,0.9982213285902096
35,0.0,0.8818897637795275,0.8883650190114069,0.6486486486486487,0.9996665591050876
36,0.0,0.9502973661852167,0.9456342668863262,0.934730056406124,0.9991487061685022
37,0.0,0.9900178784266984,0.9325991189427313,0.8228228228228228,0.9984399747537899
38,0.0,0.9944444444444445,0.9832945654472405,0.875,0.9736567470984472
39,0.0,0.9825436408977556,0.9600886917960089,0.7566137566137566,0.9994070811451804
mean,0.0,0.9545196426932806,0.9330100144430059,0.7451769639887215,0.996147507065974
std,0.0,0.06983339325443082,0.08168968607379426,0.15055850587330707,0.007193196832412119
