,macro,micro,weighted
0,0.9242764170353985,0.9843144014479014,0.9843144014479014
1,0.9307299793472616,0.9853363918812974,0.9853363918812974
2,0.9807342616576483,0.9921025375453133,0.9921025375453133
3,0.9887280096242629,0.9957252687657511,0.9957252687657511
4,0.8357280830613378,0.9239921958726058,0.9239921958726058
5,0.9828788471827038,0.9895942037627836,0.9895942037627836
6,0.8586817444152535,0.9810944297255748,0.9810944297255748
7,0.9608018917858178,0.9934779750164365,0.9934779750164365
8,0.9092075289299666,0.97540773904701,0.97540773904701
9,0.9832588584762397,0.9902224614280588,0.9902224614280588
10,0.9755922065462388,0.9867054554554554,0.9867054554554554
11,0.9864383406999542,0.9907879818594104,0.9907879818594104
12,0.9636723626196749,0.995140690153331,0.995140690153331
13,0.9866436485637268,0.9890690690690691,0.9890690690690691
14,0.9784505300057804,0.994792042529648,0.994792042529648
15,0.9915189842031042,0.994172781648887,0.994172781648887
16,0.9438793384688519,0.99215,0.99215
17,0.9742729003563174,0.9883940484882052,0.9883940484882052
18,0.9903201458754353,0.9964156353757924,0.9964156353757924
19,0.975812305759415,0.9892514282348783,0.9892514282348783
20,0.9654766510747463,0.9823457792207793,0.9823457792207793
21,0.9844675005445589,0.9897753883703289,0.9897753883703289
22,0.9837452081839209,0.9897244732576985,0.9897244732576985
23,0.9873863888019463,0.9960358265897676,0.9960358265897676
24,0.9239481203338202,0.9882525697503671,0.9882525697503671
25,0.9399131769062847,0.998,0.998
26,0.9849890999072851,0.9963937745160065,0.9963937745160065
27,0.9764221643128036,0.9944405053500065,0.9944405053500065
28,0.9700730086004654,0.9919687612506577,0.9919687612506577
29,0.9416106382113294,0.9940064030973121,0.9940064030973121
30,0.9573644051442838,0.9929359823399558,0.9929359823399558
31,0.8608292107281679,0.9937399626364262,0.9937399626364262
32,0.9858222497888826,0.9974388069379154,0.9974388069379154
33,0.9504432978529194,0.9938161012541178,0.9938161012541178
34,0.9496300368148032,0.9956781164328334,0.9956781164328334
35,0.9907347415191449,0.9972829561437156,0.9972829561437156
36,0.9889254473945168,0.98632711249352,0.98632711249352
37,0.8644331120262864,0.9881483810122603,0.9881483810122603
38,0.9769313552109135,0.996213604909257,0.996213604909257
39,0.9271413910273422,0.9923038973852985,0.9923038973852985
40,0.9793059648497999,0.993202416918429,0.993202416918429
41,0.9940275879037158,0.9957466005026745,0.9957466005026745
42,0.9856038102765914,0.994748071557525,0.994748071557525
43,0.9529008223960058,0.9751205973699861,0.9751205973699861
44,0.9848339604888515,0.9974816797876443,0.9974816797876443
45,0.987211279192341,0.9964629087752018,0.9964629087752018
46,0.9801437347580031,0.994265166310177,0.994265166310177
47,0.978114172623441,0.9882532368497907,0.9882532368497907
48,0.991545496338198,0.9966445840144541,0.9966445840144541
49,0.9857952540432399,0.9956996896016554,0.9956996896016554
mean,0.9610279134373799,0.9902120018388638,0.9902120018388638
std,0.038139691467013445,0.010919809257276392,0.010919809257276392
