,macro,micro,weighted,binary
precision,0.989758998554604,0.9956888683363297,0.9956807777596652,0.9822302193259739
recall,0.9875863750009746,0.9956888683363297,0.9956888683363297,0.9772850987441362
f1-score,0.9886695217560748,0.9956888683363297,0.9956840765506714,0.9797514191712113
