,macro,micro,weighted,binary
0,0.9865990304377974,0.99959,0.9995913219400808,0.9733796296296297
1,0.9985338524011795,0.99874,0.9987402635147626,0.9978750654945566
2,0.9954511534826318,0.998981334022009,0.9989754144723806,0.9918319719953326
3,0.9952079221320935,0.996,0.9960291425684545,0.99949359396364
4,0.9978994397881797,0.99936,0.9993589767284777,0.9963005780346821
5,0.9880724466433708,0.9970134711514022,0.9969857255361716,0.9784406379208506
6,0.9579343577258077,0.99957,0.999585939175177,0.9159891598915989
7,0.9918426578487545,0.99871,0.9987134962230666,0.9842421729214182
8,0.9975826977176394,0.99751,0.9975109590146225,0.9970315398886828
9,0.9651217881200671,0.99436,0.9944741989464884,0.9323059988992846
10,0.9419761018721391,0.99856,0.9986872744314179,0.8841240875912408
11,0.9951911194305441,0.99881,0.9988057037119815,0.9912854030501089
12,0.9571864679074455,0.99936,0.9993498162313087,0.9147540983606557
13,0.9965529758709428,0.9978050541516246,0.9978039346753129,0.9946148825065274
14,0.9781257950389244,0.99917,0.9991903899899639,0.9564343163538874
15,0.9919288663007152,0.99976,0.99976,0.9839786381842457
16,0.9973465788998281,0.99974,0.9997398995963964,0.9948364888123924
17,0.9952753671112361,0.99985,0.999850093080613,0.9906213364595545
18,0.997088218964092,0.99889,0.9988882823822346,0.9949935631526248
19,0.991647987764371,0.9991380355290981,0.9991393203632509,0.983698183511877
20,0.9865161511683167,0.99877,0.9987770145211368,0.9735262972114367
21,0.9857536314555209,0.99882,0.9988066040921217,0.9723577235772358
22,0.9866599234394957,0.99959,0.9995850452482776,0.973621103117506
23,0.9807137012115376,0.99894,0.9989214995241595,0.9622132253711201
24,0.988882194565931,0.99928,0.999276584935093,0.9782101167315175
25,0.9984925643974748,0.99893,0.9989313059830999,0.999638163607943
26,0.9747323515285355,0.99883,0.9988314814431732,0.9500416319733556
27,0.9941879642636147,0.99857,0.9985736572694289,0.9889632936507936
28,0.987075508211612,0.99701,0.9969717413666686,0.9766223297057638
29,0.9489359575530034,0.94687,0.9521690600712533,0.9993743743743744
30,0.9776185782701239,0.99852,0.998561555280089,0.955514705882353
31,0.9984564394840421,0.99876,0.9987594740400321,0.9980030257186082
32,0.9061117797425969,0.97435,0.9742909054616846,0.8262542955326461
33,0.9692467730254194,0.99898,0.9989440715024273,0.9393063583815029
34,0.9903987506206186,0.9985,0.9985124657168221,0.981232782369146
35,0.9833084727739954,0.99942,0.9994102502104533,0.9670588235294117
36,0.998459320479596,0.99858,0.9985797421479798,0.9982205686092126
37,0.9939717482265606,0.99795,0.9979626632792833,0.9884659746251442
38,0.5465741237445417,0.96166,0.9961447268558522,0.0933048433048433
39,0.9947365060840386,0.99765,0.9976394153871397,0.9915674603174603
mean,0.9726849316426085,0.9957724473713535,0.9967707354229584,0.949243211105354
std,0.07166081648795697,0.01056434151702542,0.008261445322635399,0.14324876933351743
