,macro,micro,weighted
0,0.6566480491079916,0.9755181628529389,0.9774055372808922
1,0.661909214831965,0.9696506133708986,0.9704649017668917
2,0.4610896794067602,0.8943004797932829,0.9141626732250471
3,0.5398063747408721,0.970125358495698,0.9815565615511518
4,0.666301691240519,0.9362488139883883,0.9423384389488048
5,0.6252058556564437,0.9591336384448705,0.9632630926025496
6,0.6970422453058802,0.9845682819650516,0.9858408454754969
7,0.7006055595631685,0.9676473037284705,0.9677234759524043
8,0.6226214615610167,0.9525702684590216,0.9583219104528692
9,0.6962474554207039,0.9546969788802627,0.9563948093165022
10,0.6084665788107518,0.9637564344245606,0.9679527446135598
11,0.6359299778981694,0.9523417165221583,0.9579109493595866
mean,0.6309895119620202,0.9567131709104668,0.9619446617121462
std,0.07015876715426136,0.02336721248550679,0.01922648696305662
