,0,1,2,3,4,5
0,0.9760652588045655,0.7330304649919829,0.5127288028613507,0.0,0.7466045272969374,0.9819081189942398
1,0.9781090042816212,0.8422686567164179,0.6754628644392424,0.0,0.7349647449191207,0.9779435215276235
2,0.7112517979340104,0.544405997693195,0.4009295920123946,0.0,0.6375936535918907,0.9238045490806587
3,0.9701816428226974,0.7829861111111112,0.7566066469587028,0.0,0.4571637783744203,0.9750047527513149
4,0.7933675483616265,0.7976614643448587,0.6031419129268644,0.0,0.6425986078886311,0.9602052963769906
5,0.8440601308040218,0.5816247880376136,0.7742983986047249,0.0,0.49325053995680346,0.9763326687706788
6,0.9518383570718781,0.878785072691916,0.6716710182767625,0.0,0.618100447538538,0.9894893921405864
7,0.9425568864941889,0.8271506448610557,0.8071799103984909,0.0,0.5794614203990512,0.9819254894229155
8,0.7126490652502213,0.688203150112504,0.6571428571428571,0.0,0.708522440746344,0.9795115382849848
9,0.9559746534415028,0.8048925507517201,0.8200971177944862,0.0,0.7269209508015478,0.9642221150147954
10,0.9401000526592944,0.9132165605095541,0.7536963154189158,0.0,0.2625653397667873,0.975574425048198
11,0.9271071229477242,0.9088537136893373,0.7435590725064409,0.0,0.3636670037074486,0.9625783705844936
mean,0.8919384600727794,0.7752565979592724,0.6813762091117694,0.0,0.5809511212489601,0.9707083531664567
std,0.10055881286124306,0.11922840321104632,0.12518727484608244,0.0,0.15630115233727293,0.017125339087653197
