,-1,0,1
0,0.0,0.9997579473939002,0.9728453364817001
1,,0.9954102035870092,0.9910840395480226
2,0.0,0.9984053943232037,0.8726088726088727
3,0.0,0.9880316146029356,0.9920856610800745
4,,0.9936022775266311,0.8506027030317789
5,0.0,0.9976466136070673,0.9111210361768647
6,,0.9991775738428363,0.7220338983050848
7,0.0,0.9989997748184146,0.9787657597876576
8,0.0,0.7499633108306428,0.7004309397124137
9,0.0,0.9938805122705192,0.8811446090955544
10,,0.9986429967492684,0.8930566640063847
11,0.0,0.998338584932684,0.95995995995996
12,,0.9997993519066585,0.9380804953560371
13,0.0,0.9980987011752404,0.9899346858927839
14,0.0,0.9751153018345803,0.0008233841086867024
15,0.0,0.9998236713637256,0.9780730897009967
16,0.0,0.9994027514622292,0.9799099411153447
17,,0.9998030571588723,0.9802331474911302
18,,0.9993265261785792,0.992191435768262
19,0.0,0.9994187603268003,0.9825125628140704
20,0.0,0.9994287978510449,0.9806064880112835
21,,0.7740109828533005,0.025138989605994682
22,0.0,0.9994573355173904,0.8918367346938776
23,0.0,0.9985704362183004,0.7883320867614061
24,0.0,0.9994010517125861,0.9614740368509213
25,0.0,0.5665599799738945,0.44565378266067057
26,0.0,0.9971330159051768,0.7821359223300971
27,0.0,0.998250137644936,0.9806716598212128
28,0.0,0.9994761601511946,0.9803104884513442
29,0.0,0.9676177439363477,0.9715557475419997
30,,0.9993673327675334,0.9779767233661594
31,0.0,0.9898592529069942,0.9491005354671801
32,,0.9820585558494643,0.7216579968623565
33,0.0,0.9993530883761516,0.7830508474576271
34,0.0,0.9922553933776783,0.847601323407775
35,0.0,0.9978564795060365,0.4640605296343001
36,0.0,0.9113749569249083,0.6498638276801189
37,0.0,0.9957472060132528,0.9740324416619237
38,0.0,0.744215682370276,0.5685884691848907
39,0.0,0.9962030685827203,0.8903515332834705
mean,0.0,0.9647710396082747,0.8300374596694071
std,0.0,0.09164640865513586,0.23831273948746656
