,-1,0,1
0,0.0,0.999697452550475,0.9809523809523809
1,,0.9985260598693207,0.9851126060251536
2,0.0,0.9996958729965634,0.7911439114391144
3,0.0,0.989098764191701,0.9913933472900675
4,,0.9886894261699699,0.9622589531680441
5,0.0,0.9984849919515197,0.8834993503681248
6,,0.9984665651058371,0.9508928571428571
7,0.0,0.9989736177878321,0.9794156706507304
8,0.0,0.6048438401562338,0.9833317899805537
9,0.0,0.9887551125011768,0.980218281036835
10,,0.9978648911195661,0.951530612244898
11,0.0,0.9994473179277551,0.9353816142404292
12,,0.9998796014809018,0.9154078549848943
13,0.0,0.9989415094788421,0.9855500408368412
14,0.0,0.9515817689007131,0.13333333333333333
15,0.0,0.999858932116119,0.9748344370860927
16,0.0,0.9994850881529083,0.9775397373876987
17,,0.999808106006282,0.9797365754812564
18,,0.9994459472672164,0.9908187649352282
19,0.0,0.9993991797497453,0.9835010060362173
20,0.0,0.9995059491951089,0.9781920506507211
21,,0.6314514285714286,0.9629629629629629
22,0.0,0.9997386435600768,0.8452611218568665
23,0.0,0.9974858958758636,0.9410714285714286
24,0.0,0.9991778986683988,0.9768550034036759
25,0.0,0.39589189999625174,0.9959291675147568
26,0.0,0.9953381603430144,0.9096657633242999
27,0.0,0.9996397143917723,0.9658536585365853
28,0.0,0.9992606208730835,0.9885452462772051
29,0.0,0.9651817716333846,0.9737411764705882
30,,0.9991771748297781,0.9844989185291997
31,0.0,0.9812386308242875,0.9930127155986403
32,,0.9664473822044374,0.9629792860290877
33,0.0,0.9998093498831013,0.6794117647058824
34,0.0,0.9860487458490842,0.9676581680830972
35,0.0,0.9958917424022284,0.9246231155778895
36,0.0,0.8397510651317992,0.9804273121171373
37,0.0,0.994237516555522,0.9831956912028725
38,0.0,0.5931643898227617,0.9966564633859195
39,0.0,0.9929158460253462,0.984778292521509
mean,0.0,0.946057446802935,0.9327793107985267
std,0.0,0.13751214475880727,0.1433103949875313
