,1,2,3,4,5,6,7,8
0,0.9926362297496318,0.9976076555023924,0.7542304593070105,0.7027027027027027,0.9446818903407009,0.9992478061011283,0.9959823059129094,0.7631280695126559
1,0.9941829719725013,0.9982447742141376,0.7912087912087912,0.6786570743405276,0.9602027127738858,0.9995653223858971,0.994475138121547,0.839096357768557
2,0.9757731958762886,0.9848484848484849,0.9781113195747342,0.9280442804428044,0.9659052165018752,0.9984030061061531,0.8591065292096219,0.9274208830775061
3,0.951393005334914,0.9863013698630136,0.9768041237113402,0.9305331179321487,0.9756844725253686,0.9976805677970033,0.9831702544031311,0.9178903826266804
4,0.0,0.9958132045088567,0.9833217512161223,0.82,0.9191745485812554,0.8591017282417469,0.9655497876356772,0.7075741057986814
5,,0.9956609777263523,0.980007270083606,0.8526645768025078,0.9612244897959183,0.9895186556536599,0.9796067006554989,0.9673948697762907
6,0.0,0.9951628506933248,0.9830508474576272,0.8631578947368421,0.9385265133740028,0.9577378957311313,0.9174311926605505,0.9155621270528594
7,0.982995951417004,0.9985382059800665,0.9991445680068435,0.8141592920353983,0.9308943089430894,0.9972891211252112,0.9957600698341439,0.9858820589705147
8,0.9502982107355865,0.9984914975315414,0.9756493506493507,0.8291571753986332,0.935528886408038,0.9960569652549056,0.9273384183059012,0.9713281958295558
9,0.9889916336415676,0.9990392313851081,0.9934998289428669,0.9733796296296297,0.9763313609467456,0.9934781271149942,0.9721876297218763,0.9488719797089841
10,0.950984883188273,0.9987129987129987,0.9928106812735364,0.9061946902654867,0.9567901234567902,0.9961169890634463,0.9860834990059643,0.9466738486399138
11,0.9826302729528535,0.9987010878389349,0.9811051693404634,0.9376558603491272,0.9627964022894522,0.993294560383168,0.9950915612610912,0.9425513939735286
12,0.0,0.9984675634258471,0.9796305068687826,0.7692307692307693,0.9525713247319644,0.9944801284624649,0.9969990374270993,0.9323013190886297
13,,0.9987819732034104,0.9939393939393939,0.9553903345724907,0.9931412894375857,0.9883198562443846,0.9617542070372259,0.9561075831154278
14,,0.998644024020146,0.9753255654557916,0.7985347985347986,0.9005847953216374,0.9938591043952253,0.9990250182217468,0.9519039969762827
15,,0.9983703703703704,0.9913675601999091,0.9519450800915332,0.9673535540634406,0.9979330030512812,0.9839594765723935,0.9686752229715031
16,0.9744352514641629,0.9953208556149733,0.8884758364312267,0.7214285714285714,0.9244992295839753,0.9939971414959504,0.996932030653359,0.8130772613986219
17,0.9900963356441883,0.9991248030806932,0.9877071084981294,0.8051948051948052,0.8138862102217936,0.9953439756746484,0.99663717729836,0.9297191217956581
